2013,4,24,23,0,0,-7.7,-7.2,-7.5,81,73,95,NaN,0,196,272,9.2,0.6,7.5,10.8,279,5.1,0
2013,4,25,0,0,0,-7.2,-6.4,-8.1,54,45,93,NaN,0,190,265,6.4,1.7,1.5,11.5,272,13,0
2013,4,25,1,0,0,-7.2,-6.2,-8.5,49,40,92,NaN,0,185,260,4.9,1.4,1.4,9,266,30,0
2013,4,25,2,0,0,-8.5,-7.6,-8.7,70,58,94,NaN,0,184,264,8.6,1.2,3.9,12.3,274,8.9,0
2013,4,25,3,0,0,-7.9,-7.2,-7.9,81,68,92,16,7,197,270,9.2,1.4,4.1,12.4,263,12.2,0
2013,4,25,4,0,0,-7.4,-7,-7.6,74,69,91,31,27,211,270,5.7,2.2,1.4,13.7,262,33.5,0
2013,4,25,5,0,0,-7.4,-6.9,-7.6,72,66,87,103,83,217,272,5.4,2.3,1,11.5,266,36.6,0
2013,4,25,6,0,0,-7.1,-6.9,-7.4,76,72,90,182,148,250,278,3.8,2,0.4,10.7,201,70.2,0
2013,4,25,7,0,0,-7,-6.6,-7.2,77,70,88,306,246,237,280,8,2.8,0.9,17.5,274,26.3,0
2013,4,25,8,0,0,-6.6,-6,-6.7,78,67,85,534,416,220,283,9.4,2.9,3.7,19.1,276,20,0
2013,4,25,9,0,0,-6.1,-5.7,-6.4,76,67,82,696,534,207,286,9.4,2.7,4.1,16.4,249,21.8,0
2013,4,25,10,0,0,-6.4,-6,-6.4,80,69,83,580,452,212,285,9.4,2.5,4.4,18.5,273,16.9,0
2013,4,25,11,0,0,-5.8,-5.4,-5.9,73,66,78,752,588,214,288,8.7,2.7,3.3,15.7,267,21.2,0
2013,4,25,12,0,0,-5.4,-5.1,-5.5,71,64,74,718,560,209,289,7.2,2.3,2.5,13.8,269,21.2,0
2013,4,25,13,0,0,-5.4,-5.1,-5.2,72,65,73,658,512,210,290,8.3,2.1,4.2,13,256,21.5,0
2013,4,25,14,0,0,-5.7,-5.3,-5.2,75,69,75,585,453,207,287,7.8,1.4,2.4,11.2,262,12.7,0
2013,4,25,15,0,0,-6.4,-6.2,-6,83,79,84,348,274,218,284,7.8,1.2,4.4,11.5,270,11.4,0
2013,4,25,16,0,0,-6.5,-6,-5.9,75,69,76,189,151,201,277,7.2,1.6,3.2,10.6,273,12.3,0
2013,4,25,17,0,0,-6.8,-6.3,-6.2,75,70,76,71,60,203,273,6.3,1.9,1.2,11.1,269,14.6,0
